Start Date	End Date	UPC	ISRC/ISBN	Vendor Identifier	Quantity	Partner Share	Extended Partner Share	Partner Share Currency	Sales or Return	Apple Identifier	Artist/Show/Developer/Author	Title	Label/Studio/Network/Developer/Publisher	Grid	Product Type Identifier	ISAN/Other Identifier	Country Of Sale	Pre-order Flag	Promo Code	Customer Price	Customer Currency
02/01/2026	02/28/2026		JPA961000189	JPA961000189	7			JPY		383818984	Youmou to Ohana	プロペラ プレイン	Living Records Tokyo*		S3		JP				
02/01/2026	02/28/2026		JPA961700019	JPA961700019	4			JPY		1239657687	UDAGAWA BEKKAN BAND	Radio-U"このまま"	Living,Dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA960700161	JPA960700161	5			JPY		383563962	GOLLBETTY	Fighting Girls!!	Run Run Run Records		H3		JP				
02/01/2026	02/28/2026		JPA961780018	JPA961780018	28			JPY		1336414986	キイチビール&ザ・ホーリーティッツ	夏の夜	PTA		H3		JP				
02/01/2026	02/28/2026		JPA960720002	JPA960720002	1			JPY		214989813	極東ラヴァーズオーケストラ	さくら	LD&K universe		H3		JP				
02/01/2026	02/28/2026		JPA961680118	JPA961680118	24			JPY		1202159599	バズマザーズ	時代をくれ	HZL Record		H3		JP				
02/01/2026	02/28/2026		JPA962080310	JPA962080310	3			JPY		1526644251	ハローモンテスキュー	なんでもない話	TONIGHT RECORDS		H3		JP				
02/01/2026	02/28/2026		BRB580800015	BRB580800015	1			JPY		277457532	Marcela Mangabeira	We Can Work It Out	LD&K International		S3		JP				
02/01/2026	02/28/2026		JPA960590247	JPA960590247	19			JPY		74432236	Cymbals	I'm a Believer	Living,dining&kitchen Records		S3		JP				
02/01/2026	02/28/2026		BRB580800009	BRB580800009	1			JPY		277457525	Barbara Mendes	Help	LD&K International		S3		JP				
02/01/2026	02/28/2026		JPA961000169	JPA961000169	6			JPY		376780383	Youmou to Ohana	空が白くてさ	Living Records Tokyo*		S3		JP				
02/01/2026	02/28/2026		JPA960700169	JPA960700169	6			JPY		252794467	GOLLBETTY	"BIG DADDY"	RUN RUN RUN Records		H3		JP				
02/01/2026	02/28/2026		JPA961400014	JPA961400014	2			JPY		847967929	Youmou to Ohana	Aqua	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA961780009	JPA961780009	50			JPY		1225687034	ReVision of Sence	ALIVE	BUSU RECORDS		H3		JP				
02/01/2026	02/28/2026		JPA960710024	JPA960710024	6			JPY		268073909	Toki Asako	Sunday Morning (KGO D&B REMIX)	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA962000008	JPA962000008	2			JPY		1500543607	ガガガSP	かえる公園	俺様レコード		H3		JP				
02/01/2026	02/28/2026		JPA960700155	JPA960700155	11			JPY		269856235	かりゆし58	そばの唄	living,dining & kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA961410019	JPA961410019	5			JPY		893047684	かりゆし58	Oh!! Today	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961000219	JPA961000219	2			JPY		389102031	MASH UP ATTACK	Helicopter vs. Billionaire	Continental Music		S3		JP				
02/01/2026	02/28/2026		JPA960590243	JPA960590243	6			JPY		74432045	Cymbals	Happy Knight, Shiny Child	Living,dining&kitchen Records		S3		JP				
02/01/2026	02/28/2026		JPA960700298	JPA960700298	14			JPY		265943794	knotlamp	Another Escape	Run Run Run Records		H3		JP				
02/01/2026	02/28/2026		JPA962080240	JPA962080240	1			JPY		1519414083	Atomic Skipper	ロックバンドなら	BUNS RECORDS		H3		JP				
02/01/2026	02/28/2026		JPA961700022	JPA961700022	7			JPY		1239657690	UDAGAWA BEKKAN BAND	あわのね	Living,Dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA960590937	JPA960590937	35			JPY		74436115	Toki Asako	Everybody Wants to Rule the World	Living,dining&kitchen Records		S3		JP				
02/01/2026	02/28/2026		JPA961100210	JPA961100210	1			JPY		472597167	Youmou to Ohana	朝のプリズム	Living Records Tokyo*		S3		JP				
02/01/2026	02/28/2026		JPA961880070	JPA961880070	11			JPY		1398690885	バズマザーズ	Good bye my JAM	HZL Record		H3		JP				
02/01/2026	02/28/2026		JPA961200259	JPA961200259	1			JPY		583893775	DJ KGO	Open Sky	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA962080102	JPA962080102	2			JPY		1505307030	ReVision of Sence	もう彼女じゃないけど風邪ひかないでね	BUSU RECORDS		H3		JP				
02/01/2026	02/28/2026		JPA960720014	JPA960720014	2			JPY		275188320	極東ラヴァーズオーケストラ	SAKURAドロップス	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961900068	JPA961900068	2			JPY		1492918886	POLLYANNA	Sorry	Living,Dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA961900003	JPA961900003	51			JPY		1479175199	GOKUMON(UchikubiGokumonDoukoukai)	Yes Max	Living,Dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA961880047	JPA961880047	1			JPY		1505307315	ReVision of Sence	あなたが好きって言ってくれた、化粧をずっと変えれない	BUSU RECORDS		H3		JP				
02/01/2026	02/28/2026		JPA961000078	JPA961000078	3			JPY		365231143	ガガガSP	時にまかせて	俺様レコード		H3		JP				
02/01/2026	02/28/2026		JPA960800245	JPA960800245	1			JPY		302952503	hitori#9	桜並木	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA960700337	JPA960700337	68			JPY		265838909	Youmou to Ohana	ララルラ ラルララ	LIVING RECORDS TOKYO		H3		JP				
02/01/2026	02/28/2026		JPA961900010	JPA961900010	1			JPY		1457330298	マイアミパーティ	おはよう、おやすみ featuring かしわ	living,dining&kitchen records		H3		JP				
02/01/2026	02/28/2026		JPA961000018	JPA961000018	12			JPY		357712482	口笛太郎Duo	もののけ姫	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA960800052	JPA960800052	1			JPY		279608737	かりゆし58	ジュークボックス	living, dining & kitchen Records		S3		JP				
02/01/2026	02/28/2026		GBRBE0775457	GBRBE0775457	3			JPY		423529283	MASH UP ATTACK	Golden Skans vs. Pop, Lock & Drop It	Continental Music		H3		JP				
02/01/2026	02/28/2026		JPA961410042	JPA961410042	13			JPY		1317244336	ガガガSP	こんちきしょうめ	俺様レコード/ Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961310001	JPA961310001	51			JPY		635774119	かりゆし58	青春よ聴こえてるか	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA962080050	JPA962080050	3			JPY		1498713449	POT	Tonight	TRUST RECORDS		H3		JP				
02/01/2026	02/28/2026		JPA960591428	JPA960591428	356			JPY		74242783	みちしたの音楽	雨にぬれても	Living Records Tokyo*		S3		JP				
02/01/2026	02/28/2026		JPA960510100	JPA960510100	1			JPY		88356814	安斉肇, みうらじゅん	恋のタイフーン	Pacific Records		S3		JP				
02/01/2026	02/28/2026		JPA961780010	JPA961780010	41			JPY		1225687035	ReVision of Sence	独白	BUSU RECORDS		H3		JP				
02/01/2026	02/28/2026		JPA960900194	JPA960900194	7			JPY		343512141	Youmou to Ohana	キーラの森	Living Records Tokyo*		S3		JP				
02/01/2026	02/28/2026		JPA961000281	JPA961000281	6			JPY		395206004	アオキマミ	悦びに咲く花	Living Records Tokyo*		S3		JP				
02/01/2026	02/28/2026		JPA962080349	JPA962080349	19			JPY		1537553325	ENTH	COCKY	Gutz Ball		H3		JP				
02/01/2026	02/28/2026		JPA961780008	JPA961780008	50			JPY		1225687033	ReVision of Sence	負け続きの日々	BUSU RECORDS		H3		JP				
02/01/2026	02/28/2026		JPA960720011	JPA960720011	1			JPY		275188316	極東ラヴァーズオーケストラ	さくら	Pacific Records		S3		JP				
02/01/2026	02/28/2026		JPA960800085	JPA960800085	5			JPY		281301698	Lucy In the Sky	Believe	Living Records Tokyo		S3		JP				
02/01/2026	02/28/2026		JPA961700034	JPA961700034	4			JPY		1245076283	オメでたい頭でなにより	えんがちょ!	NANIYORI RECORDS		H3		JP				
02/01/2026	02/28/2026		JPA961100007	JPA961100007	1			JPY		423769033	RONDONRATS	同じ空の下で	RUN RUN RUN Records		S3		JP				
02/01/2026	02/28/2026		BRB580700194	BRB580700194	2			JPY		269362728	Deco Fiori	Superstition	LD&K international		H3		JP				
02/01/2026	02/28/2026		JPA960510164	JPA960510164	29			JPY		74976866	Straightener	Double Header	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPF700400611	JPF700400611	1			JPY		269365816	Mani Lava	拳	青森レコード		H3		JP				
02/01/2026	02/28/2026		JPA961310019	JPA961310019	1			JPY		730289217	勝手に観光協会	岩手でガスガスガス (岩手県)	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961210010	JPA961210010	19			JPY		574348799	かりゆし58	また君に会いに	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961980077	JPA961980077	4			JPY		1485544371	Ibe CALLER	オーケストラ	TONIGHT RECORDS		H3		JP				
02/01/2026	02/28/2026		JPA960800128	JPA960800128	16			JPY		455616633	Youmou to Ohana	Perfect	Living Records Tokyo*/LD&K		S3		JP				
02/01/2026	02/28/2026		JPA961710018	JPA961710018	10			JPY		1287050391	かりゆし58	銀幕の星	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961000164	JPA961000164	1			JPY		383307003	ジェイムス	おっぱいのワルツ	スクーターズベースボールクラブ		H3		JP				
02/01/2026	02/28/2026		BRB580700305	BRB580700305	15			JPY		274511548	Raquelle Spring	Baby Be Mine	LD&K International		H3		JP				
02/01/2026	02/28/2026		JPA960700321	JPA960700321	10			JPY		265839645	かりゆし58	愛と呼ぶ	living,dining&kitchen Records		S3		JP				
02/01/2026	02/28/2026		JPA960720015	JPA960720015	2			JPY		216987904	極東ラヴァーズオーケストラ	桜坂	LD&K universe		H3		JP				
02/01/2026	02/28/2026		JPA961200134	JPA961200134	10			JPY		535771340	ゴールデンファイト・オールスターズ	ギャラクシー・エキスプレス	Continental Music		H3		JP				
02/01/2026	02/28/2026		JPA960800064	JPA960800064	1			JPY		280246207	Flareodds	朝焼けの地球	living, dining & kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA960900007	JPA960900007	23			JPY		306385009	Yu Sakai	Alfie	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA961000230	JPA961000230	4			JPY		389102081	MASH UP ATTACK	Lost vs. Homecoming	Continental Music		S3		JP				
02/01/2026	02/28/2026		JPA961000201	JPA961000201	102			JPY		386765277	04 Limited Sazabys	bless you	Run Run Run Records		H3		JP				
02/01/2026	02/28/2026		JPA960620016	JPA960620016	6			JPY		159826765	カルカヤマコト	Top Rankin	LD&K international		H3		JP				
02/01/2026	02/28/2026		JPA961200180	JPA961200180	31			JPY		590384603	日食なつこ	ビッグバード	living,dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA961000195	JPA961000195	9			JPY		455616637	Youmou to Ohana	Ice Cream Man	Living Records Tokyo*/LD&K		S3		JP				
02/01/2026	02/28/2026		JPA961400015	JPA961400015	6			JPY		979461024	Youmou to Ohana	YELLOW BIRD	Living Records Tokyo* / Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961710016	JPA961710016	10			JPY		1287050389	かりゆし58	ナナシの隣人	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961000208	JPA961000208	2			JPY		389087712	knotlamp	Fragment	Run Run Run Records		S3		JP				
02/01/2026	02/28/2026		JPA960500017	JPA960500017	1			JPY		272578393	GOLLBETTY	果テマデ光ル	Run Run Run Records		H3		JP				
02/01/2026	02/28/2026		JPA961100018	JPA961100018	12			JPY		423533000	ガガガSP	ユーコ	俺様レコード		H3		JP				
02/01/2026	02/28/2026		JPA960591431	JPA960591431	5			JPY		74242952	みちしたの音楽	Any Day Now	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA961100063	JPA961100063	1			JPY		452956069	Tensi Love	Fever! (feat. Yein)	LD&K Korea		H3		JP				
02/01/2026	02/28/2026		JPA960700173	JPA960700173	14			JPY		255928956	サンダーバーム	時間厳守	スクーターズベースボールクラブ		H3		JP				
02/01/2026	02/28/2026		JPA962080286	JPA962080286	1			JPY		1526265358	3markets[ ]	あきた(Live at K5 DAY2)	miyatakegeinou		H3		JP				
02/01/2026	02/28/2026		BRB580700299	BRB580700299	3			JPY		274511527	Marcela Mangabeira	Rock With You	LD&K International		S3		JP				
02/01/2026	02/28/2026		JPA961710024	JPA961710024	11			JPY		1287050398	かりゆし58	ユクイウタ	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961010023	JPA961010023	125			JPY		450124633	かりゆし58	流星	Pacific Records		S3		JP				
02/01/2026	02/28/2026		JPA961610016	JPA961610016	14			JPY		1093021893	ドラマチックアラスカ	なんでもないうた	Living,Dining&kitchen Records/Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA960590640	JPA960590640	1			JPY		74974151	Roboshop Mania	Melody Fair	Living,dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		BRB580800092	BRB580800092	6			JPY		290926526	Jorgeana Bonw	Against All Odds	LD&K International		H3		JP				
02/01/2026	02/28/2026		JPA960510219	JPA960510219	5			JPY		204695446	Toki Asako	ウィークエンドの手品	LD&K		H3		JP				
02/01/2026	02/28/2026		JPA961610022	JPA961610022	11			JPY		1176916367	ドラマチックアラスカ	TEPPEN	Living,Dining&kitchen Records/Pacific Records		H3		JP				
02/01/2026	02/28/2026		BRB581000367	BRB581000367	3			JPY		979172815	Taryn Spilman	Space Cowboy	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA960590999	JPA960590999	1			JPY		670884263	カルカヤマコト	No Woman No Cry	living,dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA960800173	JPA960800173	426			JPY		293199869	knotlamp	LAST TRAIN -新しい朝-	Run Run Run Records		H3		JP				
02/01/2026	02/28/2026		JPA961980084	JPA961980084	1			JPY		1485196346	3markets[ ]	フリーターのすべて	miyatakegeinou		H3		JP				
02/01/2026	02/28/2026		JPVI01129270	JPVI01129270	1			JPY		1479199081	THEラブ人間	砂男	喫茶恋愛至上主義		H3		JP				
02/01/2026	02/28/2026		JPA961800065	JPA961800065	5			JPY		1436671928	Yuki Akira	モウジョウミャク - アコースティック -	Living,Dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA960510001	JPA960510001	33			JPY		73378106	Toki Asako	Just One of Those Things	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA960700238	JPA960700238	2			JPY		260606659	Daffy Strike	Palm	RunRunRun Records		H3		JP				
02/01/2026	02/28/2026		JPA961000118	JPA961000118	2			JPY		381062402	大阪紅牛會	Bsメインテーマ「Forever H.O ver’」	スクーターズベースボールクラブ		S3		JP				
02/01/2026	02/28/2026		BRB580700150	BRB580700150	1			JPY		265952738	Cris Delanno	You Raise Me Up	LD&K international		H3		JP				
02/01/2026	02/28/2026		JPA961000104	JPA961000104	1			JPY		381062387	大阪紅牛會	勇猛果敢 (阿部 真宏)	スクーターズベースボールクラブ		S3		JP				
02/01/2026	02/28/2026		JPA960800250	JPA960800250	1			JPY		300643370	THE LIVING GARDEN	Lovely Day Feat. Hana	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA961980102	JPA961980102	1			JPY		1485195875	カルナロッタ	ドンレフガール	6:2records		H3		JP				
02/01/2026	02/28/2026		JPSR00503381	JPSR00503381	8			JPY		1222639774	ガガガSP	夢のような日々	俺様レコード/ Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961880038	JPA961880038	2			JPY		1369002994	ReVision of Sence	マジ卍	BUSU RECORDS		H3		JP				
02/01/2026	02/28/2026		JPA961000108	JPA961000108	7			JPY		381062391	大阪紅牛會	気高き華となれ (迎 祐一郎)	スクーターズベースボールクラブ		H3		JP				
02/01/2026	02/28/2026		JPA960720019	JPA960720019	1			JPY		216988292	極東ラヴァーズオーケストラ	さくらんぼ	LD&K universe		H3		JP				
02/01/2026	02/28/2026		JPTF00804309	JPTF00804309	6			JPY		383563982	GOLLBETTY	Ms.SUNFLOWER	Run Run Run Records		H3		JP				
02/01/2026	02/28/2026		JPA960600074	JPA960600074	1			JPY		269855555	かりゆし58	ラバー・ソウル	RUN RUN RUN Records		S3		JP				
02/01/2026	02/28/2026		JPP302000100	JPP302000100	2			JPY		1499264959	錯乱前戦	ロッキンロール	たわしレコーズ		H3		JP				
02/01/2026	02/28/2026		TCJPI1962969	TCJPI1962969	1			JPY		1520140279	ロマンス&バカンス	おちんちんYEAH	CHOME2Record		H3		JP				
02/01/2026	02/28/2026		JPA960700325	JPA960700325	20			JPY		265839781	かりゆし58	ヒート君	living,dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		GBRBE0775456	GBRBE0775456	2			JPY		423529444	MASH UP ATTACK	Just The Way You Are vs. Cookie Jar	Continental Music		H3		JP				
02/01/2026	02/28/2026		JPA960700369	JPA960700369	3			JPY		1222639773	ガガガSP	野球少年の詩	俺様レコード/ Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961100261	JPA961100261	1			JPY		479191309	SKAYWAY	All I Want for Christmas Is You	Continental Music		H3		JP				
02/01/2026	02/28/2026		JPA961410026	JPA961410026	25			JPY		916745057	かりゆし58	愛を信じている	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961410025	JPA961410025	20			JPY		916745056	かりゆし58	青の道しるべ	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961880001	JPA961880001	1			JPY		1348227101	セックスマシーン	バンド名変えたい(新録)	POWER RECORDS		S3		JP				
02/01/2026	02/28/2026		JPA960510219	JPA960510219	51			JPY		78955067	Toki Asako	ウィークエンドの手品	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961100217	JPA961100217	3			JPY		472597294	Youmou to Ohana	折り紙の鳥達	Living Records Tokyo*		S3		JP				
02/01/2026	02/28/2026		JPA961200021	JPA961200021	20			JPY		505950587	Toki Asako	Break out	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA961110008	JPA961110008	3			JPY		490072869	SCOTT GOES FOR	Take Enough Time	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA960510178	JPA960510178	1			JPY		74449405	SKAD MISSILE	Tree	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA960800089	JPA960800089	3			JPY		284952706	バーボンズ	羽音	living, dining & kitchen Records		H3		JP				
02/01/2026	02/28/2026		BRB580700306	BRB580700306	5			JPY		374473106	Deco Fiori	I Can't Help It	Living Records Tokyo*		S3		JP				
02/01/2026	02/28/2026		JPA962080087	JPA962080087	1			JPY		1510335304	FEEDWIT	イナーシャ	JIJI INC.		H3		JP				
02/01/2026	02/28/2026		JPA960800086	JPA960800086	1			JPY		281108916	ガガガDX	一瞬で	俺様レコード		H3		JP				
02/01/2026	02/28/2026		JPA961010019	JPA961010019	60			JPY		384649100	かりゆし58	会いたくて	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961310050	JPA961310050	4			JPY		743710305	ガガガSP	思春期	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961200056	JPA961200056	8			JPY		515930004	RONDONRATS	JOY	RUN RUN RUN Records		H3		JP				
02/01/2026	02/28/2026		BRB580600039	BRB580600039	8			JPY		203970168	Bob Tostes	Shape of My Heart	LD&K international		H3		JP				
02/01/2026	02/28/2026		JPA961700070	JPA961700070	73			JPY		1320853135	オメでたい頭でなにより	スーパー銭湯~オメの湯~	NANIYORI RECORDS		H3		JP				
02/01/2026	02/28/2026		BRB580700298	BRB580700298	11			JPY		274511565	Dudu Braga	Off the Wall	LD&K International		H3		JP				
02/01/2026	02/28/2026		JPA961000102	JPA961000102	7			JPY		381062385	大阪紅牛會	授かりし闘気 (大引 啓次)	スクーターズベースボールクラブ		H3		JP				
02/01/2026	02/28/2026		ITB060700125	ITB060700125	2			JPY		442638605	Bungalove	Dreaming Olinda	Continental Music		S3		JP				
02/01/2026	02/28/2026		JPA960900073	JPA960900073	38			JPY		455616635	Youmou to Ohana	Don't Look Back In Anger	Living Records Tokyo*/LD&K		H3		JP				
02/01/2026	02/28/2026		JPA961300014	JPA961300014	55			JPY		623192362	Youmou to Ohana	Both Sides Now	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		BRABZ0600052	BRABZ0600052	6			JPY		298217710	Liz Menzes	Don't Know Why	LD&K international		H3		JP				
02/01/2026	02/28/2026		ITB061000180	ITB061000180	2			JPY		403459848	Cuban Jazz Combo	Do I Do	Continental Music		S3		JP				
02/01/2026	02/28/2026		JPA961000236	JPA961000236	1			JPY		389102185	MASH UP ATTACK	Wonderwall vs. Bringin' Da Hood	Continental Music		H3		JP				
